property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servent room,store room,furnishing_type,luxury_category,floor_category
flat,sector 85,2.03,4.0,4,3+,Relatively New,2225.0,0,0,0,Low,Mid Floor
house,sector 31,4.6,2.0,2,2,Moderately old,1426.0,0,0,0,Low,Low Floor
flat,sector 48,3.65,3.0,3,3+,Relatively New,2395.0,0,0,2,High,Mid Floor
flat,sector 48,0.26,2.0,2,2,Moderately old,549.0,0,0,0,Low,Low Floor
flat,sector 92,0.42,2.0,2,1,Relatively New,657.0,0,0,2,Low,Mid Floor
flat,sector 36,0.5,1.0,1,1,New Property,600.0,0,0,0,Low,Mid Floor
house,sector 39,0.34,1.0,1,1,Relatively New,450.0,0,0,0,Low,Low Floor
house,sector 9,1.1,2.0,2,1,Old Property,150.0,0,0,0,Low,Low Floor
flat,sector 85,1.22,2.0,2,3,Relatively New,1300.0,0,0,0,Medium,High Floor
flat,sector 37,0.75,2.0,2,3,Moderately old,1410.0,0,0,0,Medium,High Floor
flat,sector 110,3.4,4.0,5,3,Relatively New,3000.0,0,0,0,High,Mid Floor
flat,sector 56,0.5,1.0,1,2,Old Property,667.0,0,0,0,Low,Mid Floor
flat,sector 79,1.3,2.0,2,3,New Property,1497.0,0,0,0,Low,Mid Floor
flat,sector 66,2.7,4.0,4,3,Relatively New,2632.0,0,0,0,Low,Mid Floor
flat,sector 56,0.47,1.0,1,1,Old Property,672.0,0,0,2,Medium,Mid Floor
house,sector 2,1.0,3.0,7,3+,Moderately old,1215.0,0,0,0,Low,Mid Floor
house,sector 33,11.75,5.0,7,3+,Relatively New,4518.0,1,0,0,Medium,Mid Floor
flat,sector 54,4.86,3.0,4,3+,Relatively New,1875.0,0,0,2,Low,Mid Floor
flat,sector 79,1.1,2.0,2,3+,New Property,1287.0,0,0,2,Low,Mid Floor
flat,sector 65,2.25,3.0,3,3+,Relatively New,1571.0,0,0,0,High,Mid Floor
house,sector 9,3.5,9.0,9,3+,Relatively New,2610.0,0,0,0,Low,Mid Floor
flat,sector 92,0.5,3.0,3,1,Relatively New,610.0,0,0,0,Low,Low Floor
house,sector 4,0.85,3.0,3,0,Moderately old,1130.0,0,0,0,Low,Low Floor
flat,sector 63,2.1,2.0,2,2,Relatively New,1400.0,0,0,0,Low,Low Floor
house,sector 109,6.0,5.0,5,3+,Relatively New,6228.0,1,1,0,High,Low Floor
flat,sector 90,1.25,3.0,3,3,Relatively New,1650.0,0,0,2,Low,Mid Floor
flat,sector 84,0.34,2.0,2,1,Relatively New,547.0,0,0,0,Medium,Mid Floor
flat,sector 89,1.2,3.0,3,2,New Property,1581.0,0,0,0,Low,Low Floor
flat,sector 102,1.82,3.0,4,3+,Relatively New,1850.0,0,0,0,Medium,High Floor
house,sector 9,0.5,3.0,2,1,Moderately old,822.0,0,0,0,Low,Low Floor
flat,sector 83,0.65,1.0,1,0,Relatively New,700.0,0,0,0,Low,Mid Floor
flat,sector 99,0.32,2.0,2,2,New Property,486.0,0,0,0,Medium,Low Floor
house,sector 21,0.6,3.0,3,2,Old Property,972.0,0,0,0,Low,Mid Floor
flat,sector 65,2.77,4.0,4,3+,Relatively New,2194.0,0,0,1,High,Mid Floor
house,sector 109,12.5,5.0,6,3,Relatively New,4500.0,1,1,0,Medium,Mid Floor
house,sector 56,2.95,2.0,2,2,Moderately old,1453.13,0,0,0,Low,Low Floor
flat,sector 106,1.25,3.0,4,3+,Relatively New,1186.0,0,0,0,High,Mid Floor
flat,sector 83,0.75,2.0,2,2,Relatively New,1150.0,0,0,2,Medium,High Floor
flat,sector 85,1.49,4.0,5,3+,Relatively New,2017.0,0,0,2,Medium,Mid Floor
flat,sector 81,0.5,2.0,2,1,New Property,704.0,0,0,1,Medium,High Floor
house,sector 33,8.5,5.0,5,3+,New Property,4770.0,1,1,2,Medium,Mid Floor
house,sector 26,16.0,4.0,4,3,Relatively New,4500.0,0,1,0,Low,Low Floor
house,sector 7,2.4,8.0,4,2,Old Property,242.0,0,0,0,Low,Low Floor
house,sector 2,2.95,4.0,4,3+,Old Property,1845.0,0,0,0,Low,Low Floor
house,sector 57,3.3,4.0,3,3+,Moderately old,1668.4,1,1,0,High,Low Floor
flat,sector 1,1.65,4.0,3,3,New Property,3111.0,0,0,0,Low,Mid Floor
flat,sector 4,0.36,2.0,2,1,Relatively New,1056.0,0,0,0,Low,Mid Floor
flat,sector 62,4.25,3.0,3,3,Under Construction,1778.0,0,0,0,Low,Mid Floor
flat,sector 72,4.0,4.0,5,2,Moderately old,2767.0,0,0,0,Low,Mid Floor
flat,sector 89,1.25,3.0,3,3,New Property,1355.0,0,0,0,Low,Mid Floor
flat,sector 102,1.9,3.0,4,3,Relatively New,1650.0,0,0,0,Medium,High Floor
house,sector 4,0.67,3.0,2,1,Moderately old,783.0,0,0,0,Low,Low Floor
flat,sector 113,2.35,3.0,4,3,Relatively New,1930.0,0,0,0,High,Mid Floor
house,sector 27,4.25,5.0,5,3+,Relatively New,1463.89,1,0,2,Low,Mid Floor
house,sector 50,13.2,6.0,6,0,Moderately old,4861.0,0,0,0,Low,Low Floor
flat,sector 102,2.15,3.0,4,3+,Relatively New,2047.0,0,0,2,Medium,High Floor
flat,sector 102,1.28,2.0,2,3,Relatively New,1157.0,0,0,0,Low,Mid Floor
flat,sector 70,1.75,3.0,5,3,New Property,1574.0,0,0,0,Low,Mid Floor
flat,sector 82,1.28,3.0,3,3,Relatively New,1800.0,0,0,2,High,Mid Floor
flat,sector 37,1.5,3.0,3,3,Relatively New,1735.0,0,0,0,Low,High Floor
flat,sector 90,1.25,3.0,3,3,Moderately old,1477.0,0,0,0,Medium,High Floor
house,sector 2,4.95,6.0,5,3+,Relatively New,2430.0,1,0,0,Medium,Mid Floor
flat,sector 112,5.31,4.0,6,3+,Relatively New,3573.33,0,0,0,Medium,High Floor
flat,sector 79,1.45,2.0,2,3+,Relatively New,1494.0,0,0,0,Medium,Mid Floor
flat,sector 103,0.5,2.0,2,2,Relatively New,717.0,0,0,0,Low,Mid Floor
flat,sector 106,1.65,3.0,4,3,Under Construction,3094.0,0,0,0,Low,Mid Floor
flat,sector 84,1.49,3.0,3,3,Relatively New,1879.0,0,0,0,Low,Mid Floor
house,sector 57,3.6,4.0,4,2,Old Property,1732.99,1,1,0,Medium,Low Floor
house,sector 50,5.88,3.0,9,3+,Relatively New,2160.0,1,0,1,Medium,Mid Floor
flat,sector 99,1.1,2.0,2,3,New Property,1405.0,0,0,0,Medium,Mid Floor
flat,sector 48,4.3,4.0,5,3+,New Property,3444.0,0,0,0,Medium,Mid Floor
flat,sector 48,0.83,3.0,2,2,New Property,1244.0,0,0,0,Low,Low Floor
flat,sector 79,1.72,3.0,4,3+,Relatively New,1746.0,0,0,0,High,Mid Floor
flat,sector 9,1.3,4.0,4,3+,Old Property,2580.0,0,0,0,Low,Mid Floor
flat,sector 48,2.65,4.0,4,3+,Moderately old,2195.0,0,0,2,High,High Floor
flat,sector 70,0.99,3.0,4,2,Under Construction,1490.0,0,0,0,Low,High Floor
flat,sector 85,2.0,4.0,5,3+,Relatively New,2678.0,0,0,0,Medium,Low Floor
flat,sector 85,1.25,3.0,4,2,Relatively New,1616.0,0,0,2,Low,Mid Floor
flat,sector 82,3.85,5.0,6,3+,New Property,5711.0,0,0,0,Medium,Mid Floor
house,sector 26,19.0,6.0,6,3,Relatively New,4518.0,1,0,2,Medium,Low Floor
house,sector 39,1.8,1.0,1,2,Relatively New,800.0,0,0,0,Low,Mid Floor
flat,sector 48,0.79,3.0,2,3+,Under Construction,1030.0,0,0,0,Medium,Mid Floor
flat,sector 108,1.02,2.0,3,3,Relatively New,1283.0,0,0,0,Medium,Mid Floor
flat,sector 68,1.78,3.0,3,3+,Relatively New,1845.0,0,0,2,Medium,High Floor
house,sector 4,1.72,6.0,3,1,Old Property,172.0,0,0,0,Low,Low Floor
flat,sector 65,5.0,3.0,3,3+,Relatively New,2800.0,0,0,2,High,High Floor
flat,sector 85,2.3,4.0,4,3+,Relatively New,2678.0,0,0,0,Low,Mid Floor
flat,sector 69,1.52,3.0,3,2,Relatively New,1503.0,0,0,2,High,Mid Floor
flat,sector 33,2.15,3.0,3,3+,New Property,1514.0,0,0,0,Low,Low Floor
flat,sector 92,0.75,3.0,2,2,New Property,1298.0,0,0,0,Medium,Mid Floor
flat,sector 113,2.48,3.0,3,3+,New Property,1980.0,0,0,0,Medium,Mid Floor
flat,sector 102,1.76,3.0,3,3,Relatively New,1611.0,0,0,0,Medium,Low Floor
flat,sector 81,2.29,3.0,4,3+,Relatively New,2000.0,0,0,1,Medium,High Floor
flat,sector 70,1.27,2.0,2,3+,Relatively New,1449.0,0,0,2,Medium,High Floor
flat,sector 61,2.0,3.0,3,3,Moderately old,1619.0,0,0,2,Medium,High Floor
house,sector 28,8.4,4.0,4,3+,Relatively New,2430.0,1,1,2,Medium,Low Floor
flat,sector 85,1.25,3.0,4,2,Relatively New,1900.0,0,0,2,High,Mid Floor
house,sector 2,19.5,8.0,9,3+,New Property,7200.0,1,0,0,Medium,Low Floor
house,sector 43,27.5,6.0,7,3+,Relatively New,11286.0,1,0,2,Low,Mid Floor
house,sector 6,0.75,4.0,4,2,Moderately old,480.0,0,0,0,Low,Low Floor
flat,sector 66,3.5,3.0,3,3,Moderately old,2125.0,0,0,2,Medium,Mid Floor
flat,sector 48,1.1,3.0,2,3,Relatively New,1388.0,0,0,0,Medium,High Floor
flat,sector 102,2.4,4.0,4,3+,Relatively New,2059.0,0,0,0,Medium,High Floor
flat,sector 28,6.2,3.0,4,3+,Relatively New,2000.0,0,0,2,High,High Floor
house,sector 25,4.25,3.0,2,3,Old Property,1350.0,0,0,0,Low,Low Floor
house,sector 48,5.15,5.0,7,3,Moderately old,2723.27,1,0,2,Medium,Low Floor
flat,sector 86,1.25,3.0,2,1,New Property,1610.0,0,0,0,Low,High Floor
flat,sector 37,0.95,3.0,1,0,Relatively New,1820.0,0,0,0,Low,Low Floor
flat,sector 71,1.35,4.0,4,3,Moderately old,2238.0,0,0,0,Low,Mid Floor
house,sector 56,7.25,8.0,8,3+,Moderately old,2727.0,0,0,2,Low,Low Floor
house,sector 12,1.0,9.0,7,3+,Moderately old,3750.0,0,1,0,Low,Mid Floor
flat,sector 107,1.39,3.0,4,3+,Relatively New,2113.0,0,0,2,High,Mid Floor
flat,sector 69,1.38,3.0,3,1,Relatively New,1465.0,0,0,0,Medium,High Floor
flat,sector 1,0.9,3.0,3,3+,Moderately old,2178.0,0,0,0,Low,Mid Floor
flat,sector 79,1.2,3.0,3,3+,Relatively New,1189.0,0,0,2,Medium,High Floor
house,sector 24,3.51,4.0,4,3,Old Property,2844.0,1,1,2,High,Mid Floor
flat,sector 102,1.39,3.0,3,3,Relatively New,1571.0,0,0,2,Low,Mid Floor
flat,sector 82,1.3,4.0,4,3+,Relatively New,1867.0,0,0,0,Medium,Low Floor
flat,sector 65,2.25,3.0,3,3,Relatively New,1600.0,0,0,2,Low,Mid Floor
house,sector 2,6.0,4.0,4,1,Relatively New,2992.36,0,0,0,Low,Low Floor
flat,sector 89,0.88,2.0,2,0,New Property,1103.0,0,0,0,Low,Low Floor
flat,sector 111,4.67,4.0,4,3+,Relatively New,3056.0,0,0,0,Low,Mid Floor
house,sector 41,9.35,10.0,10,3+,Moderately old,7500.0,1,0,2,Medium,Mid Floor
flat,sector 65,1.73,3.0,3,3,Relatively New,1329.0,0,0,1,High,Mid Floor
flat,sector 54,5.75,3.0,4,3,Relatively New,2329.1,0,0,1,High,High Floor
flat,sector 71,0.6,2.0,2,1,Relatively New,571.0,0,0,0,Medium,Mid Floor
flat,sector 37,1.8,4.0,3,3,Relatively New,2077.0,0,0,0,Low,High Floor
flat,sector 92,0.95,4.0,3,2,New Property,1983.0,0,0,0,Low,High Floor
flat,sector 37,1.1,3.0,4,3,Relatively New,1947.0,0,0,0,Low,Mid Floor
flat,sector 59,7.5,5.0,6,3+,Relatively New,9524.0,0,0,0,Low,High Floor
flat,sector 95,0.28,2.0,2,2,New Property,730.0,0,0,0,Low,Mid Floor
flat,sector 69,1.28,3.0,3,2,Relatively New,1503.0,0,0,2,Low,High Floor
flat,sector 92,0.72,3.0,3,3,Relatively New,1700.0,0,0,0,Low,Mid Floor
flat,sector 61,2.04,3.0,3,3+,Moderately old,1595.0,0,0,2,High,High Floor
flat,sector 24,2.5,4.0,4,3+,Old Property,3333.0,0,0,2,Low,Low Floor
flat,sector 65,1.3,3.0,3,3,Under Construction,1429.0,0,0,0,Low,High Floor
flat,sector 90,1.3,3.0,3,3+,Relatively New,1700.0,0,0,0,Medium,Mid Floor
flat,sector 28,1.35,2.0,2,2,Old Property,1120.0,0,0,0,Medium,High Floor
flat,sector 82,2.91,4.0,4,3,Under Construction,4005.0,0,0,2,Medium,Mid Floor
flat,sector 48,0.85,3.0,2,2,New Property,1080.0,0,0,0,Low,Mid Floor
flat,sector 113,1.38,2.0,2,3,New Property,1350.0,0,0,0,High,Mid Floor
flat,sector 83,1.42,3.0,3,2,Relatively New,1972.0,0,0,2,Medium,Low Floor
flat,sector 108,1.25,3.0,3,3,Relatively New,1500.0,0,0,0,High,Low Floor
flat,sector 95,0.56,2.0,2,2,New Property,1364.0,0,0,0,Low,Mid Floor
flat,sector 82,1.22,3.0,5,3+,Relatively New,2000.0,0,0,2,Medium,Mid Floor
flat,sector 69,1.7,4.0,4,2,Relatively New,1852.0,0,0,0,High,Mid Floor
house,sector 46,4.35,3.0,8,2,Relatively New,1840.63,0,0,2,Low,Mid Floor
flat,sector 104,2.3,3.0,4,3+,Moderately old,2333.0,0,0,0,Medium,Mid Floor
house,sector 55,5.6,6.0,4,3,Old Property,2700.0,1,0,2,Low,Mid Floor
flat,sector 92,0.78,2.0,2,2,New Property,1140.0,0,0,2,Low,Low Floor
flat,sector 66,3.5,3.0,4,3,Relatively New,2150.0,0,0,0,Medium,Mid Floor
flat,sector 108,0.7,2.0,2,2,Moderately old,1433.0,0,0,0,Medium,High Floor
flat,sector 92,1.55,3.0,3,3,Relatively New,1839.0,0,0,2,Medium,High Floor
flat,sector 81,2.3,3.0,4,3+,Relatively New,2280.0,0,0,2,Low,Mid Floor
flat,sector 48,0.3,2.0,2,1,New Property,650.0,0,0,0,Medium,High Floor
house,sector 56,2.99,4.0,4,2,Moderately old,1453.13,1,0,2,Low,Low Floor
flat,sector 23,0.64,2.0,2,1,Moderately old,944.0,0,0,2,Low,Mid Floor
flat,sector 50,3.1,3.0,4,3+,Moderately old,2450.0,0,0,2,High,Mid Floor
flat,sector 65,2.85,4.0,4,3,Relatively New,1975.0,0,0,0,Low,Low Floor
flat,sector 11,0.55,2.0,2,1,Moderately old,1000.0,0,0,0,Medium,Mid Floor
flat,sector 85,1.17,2.0,2,3,Relatively New,1660.0,0,0,0,Low,High Floor
house,sector 51,2.95,4.0,4,2,Relatively New,2700.0,1,0,2,Low,Mid Floor
flat,sector 65,1.7,3.0,3,3,Relatively New,1114.0,0,0,2,Medium,Mid Floor
flat,sector 85,1.18,2.0,3,3,Relatively New,1420.0,0,0,2,High,High Floor
flat,sector 70,1.6,3.0,5,3,Relatively New,2167.0,0,0,0,High,Mid Floor
flat,sector 22,1.65,2.0,2,2,Relatively New,1200.0,0,0,1,Medium,Mid Floor
flat,sector 65,2.8,4.0,4,3,Relatively New,1800.0,0,0,2,Medium,Low Floor
flat,sector 90,1.26,3.0,3,2,Relatively New,1650.0,0,0,0,Low,High Floor
flat,sector 68,1.45,3.0,2,3+,New Property,1436.0,0,0,0,Low,Mid Floor
flat,sector 43,6.5,4.0,4,3+,Moderately old,2854.0,0,0,0,Low,Mid Floor
flat,sector 53,5.6,3.0,3,3+,Relatively New,2754.0,0,0,0,Low,Low Floor
flat,sector 108,2.95,3.0,4,2,Relatively New,2003.1,0,0,0,Low,High Floor
house,sector 28,2.1,2.0,8,3+,Moderately old,900.0,0,0,2,Low,Mid Floor
flat,sector 61,1.41,2.0,2,2,New Property,1150.0,0,0,0,Medium,Low Floor
flat,sector 36,0.36,1.0,1,1,Relatively New,417.0,0,0,0,Medium,Mid Floor
flat,sector 52,1.85,3.0,3,3,Moderately old,2238.0,0,0,0,Low,Mid Floor
house,sector 3,0.9,3.0,4,3,Moderately old,3500.0,0,0,2,Low,Mid Floor
flat,sector 59,1.38,2.0,2,2,Under Construction,1130.0,0,0,0,Medium,Mid Floor
house,sector 6,0.75,2.0,4,1,Moderately old,713.0,0,0,0,Medium,Mid Floor
house,sector 9,0.37,1.0,1,0,Moderately old,394.0,0,0,0,Low,Mid Floor
flat,sector 48,0.3,2.0,2,2,Relatively New,529.0,0,0,0,Low,Mid Floor
flat,sector 24,3.0,3.0,4,3,Moderately old,2778.0,0,0,0,Low,Low Floor
flat,sector 61,1.57,2.0,2,2,New Property,1150.0,0,0,0,Medium,Mid Floor
flat,sector 48,0.4,2.0,2,1,New Property,582.0,0,0,2,Low,Low Floor
flat,sector 22,2.55,3.0,3,3,Relatively New,1860.1,0,0,1,Low,Mid Floor
flat,sector 108,1.25,3.0,2,0,Relatively New,2095.0,0,0,2,Medium,Low Floor
house,sector 48,0.5,2.0,4,3,Relatively New,725.0,0,0,0,Low,Mid Floor
flat,sector 85,0.55,2.0,2,2,Relatively New,1050.0,0,0,0,High,Mid Floor
house,sector 8,2.1,4.0,3,0,Moderately old,2504.0,0,0,0,Low,Low Floor
flat,sector 33,1.7,3.0,3,3+,New Property,1500.0,0,0,0,Low,Mid Floor
flat,sector 48,0.54,2.0,2,2,Relatively New,939.0,0,0,0,High,Mid Floor
house,sector 66,9.01,4.0,4,3+,Relatively New,5574.7,1,1,0,Medium,Mid Floor
flat,sector 43,6.2,4.0,4,3+,Moderately old,2854.0,0,0,0,Low,Mid Floor
flat,sector 79,1.2,3.0,3,3,Relatively New,1419.0,0,0,2,Low,High Floor
house,sector 66,8.7,4.0,5,2,New Property,2249.66,1,0,0,Medium,Mid Floor
flat,sector 3,0.58,2.0,2,2,Old Property,900.0,0,0,0,Medium,Low Floor
house,sector 109,11.3,7.0,5,3+,Relatively New,4499.31,1,0,0,Low,Mid Floor
flat,sector 86,0.5,2.0,2,2,Old Property,573.0,0,0,0,Low,Mid Floor
flat,sector 79,2.55,4.0,5,2,New Property,2675.0,0,0,0,Low,Mid Floor
flat,sector 65,2.33,2.0,2,3,Under Construction,1201.0,0,0,2,Low,High Floor
house,sector 105,1.2,4.0,4,1,Moderately old,900.0,0,0,0,Low,Low Floor
house,sector 12,1.7,3.0,3,0,Old Property,200.0,0,0,0,Low,Low Floor
flat,sector 89,1.0,2.0,2,2,Under Construction,1230.0,0,0,0,Low,Low Floor
flat,sector 65,6.15,3.0,4,2,Relatively New,3355.0,0,0,0,Low,High Floor
house,sector 4,0.47,2.0,1,1,Moderately old,624.0,0,1,0,Low,Low Floor
flat,sector 77,1.25,3.0,4,3,Relatively New,1344.0,0,0,0,Low,Mid Floor
flat,sector 83,1.6,3.0,3,3+,Relatively New,1762.0,0,0,2,High,Mid Floor
house,sector 50,11.29,5.0,5,3+,Moderately old,3240.0,0,0,0,Low,Low Floor
flat,sector 48,0.54,2.0,2,1,Relatively New,922.0,0,0,0,Low,Low Floor
flat,sector 104,1.1,2.0,2,3,Under Construction,1209.0,0,0,0,Medium,High Floor
flat,sector 37,1.98,3.0,3,3+,New Property,2087.0,0,0,2,Low,High Floor
flat,sector 67,3.05,3.0,3,3+,Relatively New,2086.0,0,0,2,High,High Floor
flat,sector 66,1.9,3.0,4,2,Relatively New,1850.0,0,0,2,High,Mid Floor
flat,sector 108,0.95,3.0,3,3,Relatively New,1735.0,0,0,0,Medium,Mid Floor
flat,sector 79,1.9,3.0,4,2,New Property,2389.0,0,0,0,Low,High Floor
flat,sector 43,8.44,4.0,5,3,Moderately old,5000.0,0,0,1,Medium,Mid Floor
flat,sector 74,1.4,2.0,2,2,New Property,1356.0,0,0,2,High,High Floor
flat,sector 86,1.3,2.0,3,3,Relatively New,944.0,0,0,2,Low,Mid Floor
flat,sector 70,1.15,2.0,2,3,New Property,1400.0,0,0,0,Medium,Mid Floor
flat,sector 102,0.47,2.0,2,1,Relatively New,597.0,0,0,0,Medium,Mid Floor
house,sector 12,6.0,4.0,6,2,Old Property,1778.0,0,0,0,Low,Low Floor
flat,sector 54,1.5,2.0,2,3,Moderately old,1200.0,0,0,0,Low,Mid Floor
flat,sector 54,1.75,3.0,4,3+,Moderately old,1900.0,0,0,2,Medium,Mid Floor
house,sector 6,1.25,2.0,5,1,New Property,120.0,0,0,0,Low,Low Floor
flat,sector 48,0.3,2.0,2,2,Relatively New,743.0,0,0,0,Low,Mid Floor
house,sector 14,6.4,6.0,6,3+,Old Property,3153.82,0,0,0,Low,Mid Floor
flat,sector 48,0.73,2.0,2,3,Relatively New,1007.0,0,0,0,Low,Mid Floor
flat,sector 37,1.35,3.0,3,0,New Property,1820.0,0,0,0,Medium,Low Floor
house,sector 48,7.69,4.0,5,3,Moderately old,3195.0,1,1,2,Medium,Low Floor
flat,sector 107,1.65,4.0,5,3+,Relatively New,2636.0,0,0,0,Low,High Floor
flat,sector 102,2.2,3.0,4,3+,Relatively New,1186.0,0,0,2,Low,High Floor
house,sector 43,1.95,3.0,4,3+,New Property,1935.0,1,0,2,Medium,Mid Floor
flat,sector 37,0.4,2.0,2,3,Under Construction,756.0,0,0,0,Medium,Mid Floor
house,sector 36,0.66,2.0,2,3,New Property,823.0,0,0,0,Low,Mid Floor
flat,sector 74,1.47,2.0,2,3,New Property,1348.0,0,0,2,Low,High Floor
flat,sector 79,1.1,3.0,3,3,Relatively New,1189.0,0,0,0,Medium,High Floor
house,sector 13,0.9,2.0,4,3,Moderately old,785.0,1,0,0,Low,Mid Floor
house,sector 81,0.75,3.0,2,3,Under Construction,1095.0,0,0,0,Medium,Mid Floor
house,sector 63,1.5,3.0,3,2,New Property,2385.0,0,0,0,Low,Low Floor
flat,sector 37,1.2,3.0,3,3,Relatively New,1733.0,0,0,0,Low,Mid Floor
house,sector 105,0.55,2.0,4,0,Moderately old,56.0,0,0,0,Low,Low Floor
flat,sector 65,2.79,3.0,3,3,New Property,1969.2,0,0,0,Low,High Floor
house,sector 48,5.75,4.0,4,2,Moderately old,2594.1,1,0,0,Low,Low Floor
flat,sector 110,4.49,5.0,5,3+,Relatively New,3695.0,0,0,0,High,Mid Floor
flat,sector 99,0.31,2.0,2,2,New Property,583.0,0,0,0,Medium,Mid Floor
house,sector 12,1.3,2.0,4,2,Moderately old,900.0,0,0,0,Low,Mid Floor
house,sector 12,1.7,5.0,5,3,Moderately old,2000.0,0,0,0,Low,Mid Floor
flat,sector 65,2.1,2.0,2,2,New Property,1248.0,0,0,0,Medium,High Floor
flat,sector 50,2.97,3.0,3,3+,Moderately old,2600.0,0,0,2,High,Mid Floor
flat,sector 79,1.34,2.0,2,3,Relatively New,1497.0,0,0,0,High,Low Floor
house,sector 105,9.9,2.0,2,2,Moderately old,2000.0,0,0,0,Low,Mid Floor
flat,sector 104,4.45,4.0,5,3+,Relatively New,7222.0,0,0,0,Medium,High Floor
flat,sector 60,3.05,3.0,3,3,Relatively New,2300.0,0,0,2,High,Mid Floor
flat,sector 81,2.35,3.0,4,3+,Relatively New,1607.0,0,0,0,Medium,High Floor
house,sector 48,7.35,4.0,5,2,Moderately old,3222.0,1,1,2,Medium,Low Floor
flat,sector 107,0.9,2.0,2,3+,Relatively New,1301.0,0,0,0,Low,Mid Floor
flat,sector 50,6.75,4.0,4,0,Moderately old,3395.0,0,0,0,Low,Mid Floor
house,sector 4,2.35,4.0,4,2,Old Property,1440.0,0,0,0,Low,Low Floor
flat,sector 48,0.48,2.0,2,2,Relatively New,1047.0,0,0,0,Low,High Floor
flat,sector 90,0.7,2.0,2,3,New Property,1238.0,0,0,0,Low,High Floor
flat,sector 5,0.26,1.0,1,1,Relatively New,648.0,0,0,0,Low,Mid Floor
flat,sector 53,6.44,4.0,4,3,Moderately old,3229.0,0,0,2,Medium,Mid Floor
house,sector 9,0.35,2.0,2,1,Old Property,360.0,0,0,0,Low,Low Floor
house,sector 110,0.34,1.0,1,0,Relatively New,500.0,0,0,0,Low,Low Floor
flat,sector 61,1.58,2.0,2,2,New Property,1278.0,0,0,0,Low,Mid Floor
flat,sector 102,2.15,3.0,3,3,Relatively New,1690.0,0,0,2,Low,Mid Floor
flat,sector 63,2.0,3.0,3,2,Relatively New,1540.0,0,0,0,Low,Low Floor
flat,sector 89,0.97,2.0,2,2,New Property,1371.0,0,0,0,Low,Low Floor
house,sector 70,0.9,2.0,2,3+,New Property,1319.0,1,0,0,High,Mid Floor
flat,sector 25,3.63,3.0,3,1,Old Property,2778.0,0,0,0,Medium,High Floor
house,sector 103,2.25,3.0,5,3+,Relatively New,3534.0,0,0,0,Low,Mid Floor
flat,sector 81,0.4,2.0,2,1,Relatively New,601.0,0,0,0,Low,High Floor
flat,sector 1,0.85,3.0,3,3+,Moderately old,2048.0,0,0,0,Low,Mid Floor
flat,sector 54,4.85,3.0,4,3+,Relatively New,1875.0,0,0,2,Low,High Floor
flat,sector 4,1.05,3.0,2,2,New Property,1500.0,0,0,2,Low,Low Floor
flat,sector 59,5.9,4.0,4,3+,New Property,5095.0,0,0,2,High,High Floor
flat,sector 81,1.0,2.0,2,2,Relatively New,1190.0,0,0,0,Low,Mid Floor
flat,sector 106,1.2,3.0,3,3+,Under Construction,1940.0,0,0,0,Low,Mid Floor
flat,sector 50,1.82,3.0,3,3+,Moderately old,1830.0,0,0,2,High,High Floor
house,sector 109,5.7,4.0,5,3+,Relatively New,5400.0,1,1,0,High,Mid Floor
flat,sector 61,1.7,2.0,2,2,Under Construction,1244.0,0,0,0,Medium,Mid Floor
house,sector 41,7.25,9.0,8,3,Old Property,2475.0,1,0,2,Medium,Mid Floor
house,sector 57,4.75,3.0,3,3,Moderately old,1700.0,0,1,2,Medium,Low Floor
flat,sector 63,3.7,3.0,3,3+,Under Construction,2667.0,0,0,0,Medium,Low Floor
flat,sector 111,2.25,3.0,3,2,Relatively New,1619.0,0,0,0,Medium,High Floor
flat,sector 78,0.62,2.0,2,1,Moderately old,1115.0,0,0,0,Medium,Mid Floor
flat,sector 68,1.08,2.0,2,3,Relatively New,1130.0,0,0,2,Medium,Low Floor
flat,sector 90,0.85,3.0,4,3,Relatively New,1725.0,0,0,0,Medium,Mid Floor
flat,sector 85,1.38,3.0,4,2,Relatively New,1616.0,0,0,0,Medium,Mid Floor
flat,sector 65,2.8,3.0,3,3,Relatively New,1866.7,0,0,0,Medium,High Floor
flat,sector 102,1.92,3.0,3,3,Relatively New,2222.0,0,0,0,Medium,High Floor
flat,sector 102,1.55,3.0,4,3,Relatively New,1354.0,0,0,2,High,Mid Floor
flat,sector 106,1.05,2.0,2,2,New Property,1539.0,0,0,0,Medium,Mid Floor
flat,sector 62,6.5,4.0,4,3+,Moderately old,4130.0,0,0,0,Medium,Mid Floor
house,sector 68,0.18,2.0,1,1,Relatively New,450.0,0,0,0,Low,Low Floor
house,sector 2,3.0,6.0,4,3+,Old Property,1560.77,0,0,2,Low,Mid Floor
flat,sector 81,4.4,4.0,4,3+,New Property,3700.0,0,0,1,Low,Mid Floor
flat,sector 54,1.69,3.0,3,3+,Old Property,2095.0,0,0,2,Medium,Mid Floor
house,sector 72,8.5,5.0,6,3+,Relatively New,6300.0,1,1,2,Medium,Mid Floor
flat,sector 108,0.7,2.0,2,3,Relatively New,1548.0,0,0,0,Low,Low Floor
house,sector 4,0.7,3.0,3,0,Moderately old,117.0,0,0,0,Low,Low Floor
flat,sector 33,1.4,2.0,2,3,Under Construction,1484.0,0,0,0,Medium,High Floor
flat,sector 113,3.25,4.0,4,3+,New Property,2553.0,0,0,0,Medium,High Floor
