property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servent room,store room,furnishing_type,luxury_category,floor_category,price
1.0,54.0,4.0,4,4.0,2.0,1625.35,0,1,2,2.0,2.0,3.5
0.0,66.0,2.0,3,1.0,3.0,1500.0,0,0,0,0.0,1.0,1.19
0.0,9.0,3.0,3,4.0,3.0,1466.0,0,0,0,1.0,2.0,1.4
0.0,44.0,2.0,2,3.0,1.0,1175.97,0,0,0,1.0,1.0,1.05
0.0,53.0,4.0,4,4.0,3.0,2500.0,0,0,2,2.0,2.0,2.05
0.0,82.0,3.0,3,3.0,3.0,1929.0,0,0,0,2.0,2.0,0.89
0.0,7.0,2.0,2,1.0,3.0,520.0,0,0,0,2.0,0.0,0.5
0.0,90.0,3.0,3,0.0,3.0,1497.0,0,0,0,2.0,1.0,0.85
0.0,12.0,3.0,3,4.0,3.0,1615.0,0,0,0,1.0,2.0,2.35
0.0,90.0,4.0,3,3.0,0.0,1863.0,0,0,0,2.0,2.0,0.95
1.0,20.0,9.0,9,4.0,0.0,2430.0,0,0,2,1.0,2.0,5.7
0.0,2.0,3.0,3,3.0,3.0,1300.0,0,0,0,1.0,2.0,1.45
0.0,79.0,4.0,4,4.0,3.0,3850.0,0,0,2,1.0,2.0,4.45
0.0,40.0,3.0,3,2.0,1.0,205.0,0,0,0,1.0,1.0,2.5
0.0,2.0,3.0,3,3.0,3.0,1354.0,0,0,0,2.0,2.0,1.4
1.0,51.0,4.0,4,4.0,0.0,9000.0,1,1,0,1.0,1.0,25.0
0.0,93.0,2.0,2,3.0,3.0,1430.0,0,0,0,0.0,2.0,1.02
0.0,34.0,4.0,3,4.0,3.0,2000.0,0,0,2,2.0,2.0,1.6
0.0,8.0,3.0,3,4.0,3.0,1750.0,0,0,2,0.0,2.0,1.55
0.0,90.0,3.0,3,3.0,3.0,2278.0,0,0,0,1.0,0.0,1.25
1.0,40.0,9.0,9,4.0,0.0,3510.0,1,0,0,1.0,2.0,14.0
0.0,84.0,3.0,3,1.0,3.0,1837.0,0,0,2,1.0,2.0,1.72
0.0,59.0,3.0,3,3.0,3.0,1635.0,0,0,2,1.0,0.0,2.1
1.0,46.0,5.0,4,2.0,2.0,2367.0,0,0,0,1.0,1.0,3.5
0.0,62.0,3.0,3,3.0,4.0,1741.0,0,0,0,2.0,0.0,3.0
0.0,32.0,4.0,4,4.0,1.0,2000.0,0,0,0,1.0,2.0,2.3
0.0,53.0,4.0,4,4.0,3.0,2900.0,0,0,2,2.0,1.0,2.45
0.0,44.0,2.0,2,2.0,3.0,1204.0,0,0,0,2.0,2.0,0.78
0.0,48.0,1.0,1,0.0,0.0,80.0,0,0,0,1.0,1.0,0.3
0.0,62.0,3.0,3,3.0,3.0,2267.0,0,0,0,1.0,0.0,2.86
1.0,67.0,4.0,2,2.0,2.0,1575.0,0,0,0,1.0,1.0,1.75
0.0,39.0,3.0,3,2.0,2.0,1640.0,0,0,1,2.0,0.0,2.75
0.0,76.0,3.0,4,3.0,1.0,1729.0,0,0,0,1.0,0.0,1.85
0.0,11.0,4.0,5,3.0,3.0,3238.0,0,0,0,0.0,2.0,3.7
1.0,45.0,6.0,6,3.0,0.0,2880.0,1,1,1,2.0,2.0,4.4
0.0,91.0,2.0,2,0.0,3.0,597.0,0,0,0,1.0,2.0,0.85
0.0,11.0,4.0,5,3.0,3.0,3238.0,0,0,0,2.0,2.0,3.4
0.0,83.0,2.0,2,2.0,3.0,1250.0,0,0,2,0.0,2.0,0.67
1.0,63.0,5.0,6,4.0,1.0,3150.0,1,0,0,1.0,2.0,12.0
1.0,39.0,3.0,3,3.0,1.0,2163.54,1,0,2,1.0,2.0,2.65
0.0,85.0,2.0,4,4.0,4.0,1350.0,0,0,0,2.0,1.0,1.1
0.0,12.0,4.0,6,4.0,3.0,4286.0,0,0,2,2.0,2.0,5.25
0.0,3.0,3.0,3,4.0,1.0,1510.0,0,0,0,2.0,1.0,1.25
1.0,54.0,4.0,5,2.0,2.0,2700.0,1,0,2,1.0,1.0,6.0
1.0,37.0,2.0,2,2.0,0.0,61.0,0,0,0,1.0,1.0,0.61
0.0,88.0,4.0,4,4.0,3.0,2726.0,0,0,0,2.0,0.0,1.88
0.0,72.0,2.0,2,3.0,3.0,1250.0,0,0,0,0.0,2.0,1.52
0.0,56.0,3.0,3,3.0,1.0,1589.0,0,0,2,2.0,1.0,1.53
1.0,26.0,5.0,4,4.0,0.0,4518.0,1,1,2,2.0,2.0,18.0
0.0,14.0,3.0,2,2.0,3.0,1420.0,0,0,0,1.0,2.0,1.65
0.0,79.0,3.0,3,2.0,3.0,1700.0,0,0,1,0.0,0.0,2.5
0.0,76.0,3.0,3,3.0,3.0,2161.0,0,0,0,1.0,2.0,1.45
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,0,2.0,2.0,1.68
0.0,44.0,1.0,1,1.0,3.0,395.0,0,0,0,2.0,1.0,0.25
1.0,35.0,3.0,2,3.0,0.0,1453.13,0,1,2,2.0,1.0,3.5
0.0,3.0,1.0,1,1.0,3.0,400.0,0,0,0,1.0,2.0,0.23
0.0,83.0,2.0,3,4.0,3.0,1658.0,0,0,0,2.0,2.0,1.04
1.0,35.0,6.0,6,4.0,2.0,1840.63,1,0,2,2.0,2.0,4.0
0.0,8.0,4.0,5,4.0,3.0,2647.0,0,0,0,2.0,2.0,2.28
0.0,61.0,1.0,1,0.0,3.0,693.0,0,0,0,1.0,2.0,0.7
0.0,92.0,3.0,3,3.0,1.0,1720.0,0,0,0,1.0,2.0,0.96
0.0,12.0,4.0,5,4.0,3.0,3067.0,0,0,1,0.0,2.0,3.9
0.0,66.0,3.0,3,1.0,3.0,1413.0,0,0,0,0.0,0.0,1.4
0.0,34.0,3.0,3,3.0,3.0,1604.0,0,0,0,1.0,1.0,1.25
1.0,37.0,2.0,4,3.0,0.0,640.0,0,0,0,1.0,1.0,0.75
0.0,82.0,3.0,4,3.0,3.0,1749.0,0,0,0,2.0,0.0,1.52
0.0,53.0,1.0,1,1.0,0.0,571.0,0,0,0,1.0,1.0,0.6
0.0,90.0,3.0,2,3.0,3.0,1305.0,0,0,0,2.0,0.0,0.9
1.0,23.0,3.0,3,2.0,0.0,2430.0,1,0,2,2.0,1.0,4.0
1.0,90.0,4.0,5,0.0,3.0,2360.0,0,0,0,1.0,0.0,1.8
0.0,84.0,3.0,3,3.0,0.0,1838.0,0,0,2,0.0,0.0,1.3
1.0,47.0,6.0,5,3.0,0.0,3078.0,1,0,2,1.0,2.0,12.5
0.0,74.0,3.0,3,3.0,1.0,1905.0,0,0,2,1.0,0.0,2.25
0.0,79.0,2.0,2,2.0,3.0,1194.0,0,0,0,1.0,2.0,0.89
0.0,2.0,3.0,4,4.0,3.0,2395.0,0,0,2,1.0,2.0,2.4
0.0,0.0,3.0,3,4.0,0.0,1900.0,0,0,0,2.0,1.0,0.81
0.0,28.0,2.0,2,4.0,0.0,1050.0,0,0,2,0.0,0.0,1.24
0.0,80.0,2.0,2,4.0,3.0,1080.0,0,0,0,2.0,1.0,0.63
0.0,72.0,2.0,2,4.0,3.0,1200.0,0,0,0,2.0,0.0,1.54
1.0,45.0,5.0,4,2.0,2.0,3420.0,1,1,0,2.0,1.0,6.75
0.0,7.0,3.0,4,4.0,3.0,1950.0,0,0,2,2.0,2.0,1.35
1.0,54.0,4.0,4,2.0,0.0,1732.99,0,1,2,2.0,2.0,3.3
0.0,83.0,4.0,5,4.0,3.0,2017.0,0,0,0,1.0,2.0,1.73
0.0,28.0,1.0,1,1.0,2.0,1048.0,0,0,2,2.0,1.0,1.0
0.0,83.0,2.0,2,3.0,3.0,1562.0,0,0,0,2.0,0.0,1.07
0.0,1.0,3.0,3,3.0,0.0,1833.0,0,0,0,1.0,1.0,1.1
0.0,68.0,2.0,2,2.0,3.0,1381.0,0,0,0,1.0,2.0,1.1
0.0,88.0,3.0,3,4.0,3.0,1648.0,0,0,0,2.0,2.0,1.13
0.0,44.0,2.0,2,1.0,1.0,629.0,0,0,0,1.0,2.0,0.4
0.0,61.0,3.0,3,4.0,1.0,2034.0,0,0,2,1.0,2.0,3.35
0.0,6.0,3.0,3,0.0,3.0,2450.0,0,0,0,2.0,0.0,3.9
0.0,50.0,4.0,5,4.0,3.0,3000.0,0,0,2,0.0,2.0,6.5
0.0,1.0,2.0,3,2.0,1.0,1389.0,0,0,0,1.0,2.0,0.8
0.0,2.0,3.0,3,3.0,3.0,1740.0,0,0,0,0.0,0.0,2.5
0.0,69.0,1.0,1,2.0,1.0,310.0,0,0,0,1.0,1.0,0.39
1.0,23.0,8.0,8,2.0,0.0,2520.0,1,0,2,2.0,2.0,5.5
0.0,7.0,3.0,4,4.0,3.0,1893.0,0,0,0,2.0,1.0,1.8
0.0,82.0,3.0,3,3.0,3.0,1650.0,0,0,2,0.0,2.0,1.24
0.0,54.0,3.0,3,3.0,0.0,2143.0,0,0,0,2.0,2.0,2.5
0.0,3.0,2.0,3,3.0,3.0,1613.0,0,0,2,2.0,2.0,0.93
0.0,83.0,3.0,3,3.0,3.0,2129.0,0,0,0,1.0,0.0,2.6
0.0,60.0,2.0,2,3.0,1.0,1500.0,0,0,2,1.0,0.0,2.1
0.0,7.0,2.0,2,2.0,3.0,543.0,0,0,0,1.0,2.0,0.29
0.0,34.0,3.0,4,3.0,3.0,1703.0,0,0,0,1.0,2.0,0.99
0.0,90.0,3.0,2,2.0,3.0,1473.0,0,0,1,1.0,0.0,0.66
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,0,2.0,2.0,1.76
0.0,2.0,2.0,2,3.0,3.0,1009.0,0,0,0,2.0,1.0,1.3
1.0,18.0,3.0,5,4.0,2.0,990.0,0,0,0,1.0,2.0,0.8
0.0,82.0,4.0,4,4.0,3.0,3080.0,0,0,0,2.0,2.0,2.28
0.0,82.0,2.0,2,1.0,3.0,546.0,0,0,0,2.0,2.0,0.37
1.0,42.0,5.0,4,2.0,0.0,1840.63,0,1,2,2.0,2.0,4.25
0.0,6.0,4.0,6,4.0,3.0,1535.0,0,0,0,0.0,2.0,1.4
0.0,90.0,3.0,3,1.0,3.0,711.0,0,0,0,1.0,1.0,0.42
0.0,85.0,2.0,2,3.0,3.0,1418.0,0,0,0,0.0,0.0,1.15
0.0,60.0,4.0,6,3.0,3.0,4045.0,0,0,2,2.0,0.0,9.95
0.0,15.0,2.0,2,1.0,1.0,800.0,0,0,1,1.0,1.0,0.6
0.0,66.0,3.0,3,1.0,3.0,1465.0,0,0,0,2.0,0.0,1.36
0.0,78.0,1.0,1,1.0,3.0,761.0,0,0,0,2.0,0.0,0.85
0.0,64.0,3.0,4,3.0,3.0,2072.0,0,0,2,0.0,0.0,3.4
0.0,86.0,2.0,2,2.0,1.0,1226.0,0,0,0,1.0,2.0,0.95
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,0,1.0,1.0,1.9
0.0,88.0,4.0,4,4.0,3.0,2020.0,0,0,2,2.0,2.0,1.76
1.0,47.0,4.0,4,4.0,2.0,2160.0,1,0,0,2.0,1.0,6.8
0.0,64.0,3.0,3,2.0,3.0,200.0,0,0,0,1.0,1.0,1.2
0.0,79.0,2.0,2,1.0,4.0,857.0,0,0,0,1.0,1.0,0.6
1.0,9.0,4.0,5,4.0,3.0,7000.0,0,0,2,2.0,1.0,6.3
0.0,83.0,2.0,2,3.0,3.0,1163.0,0,0,0,2.0,0.0,1.3
0.0,9.0,3.0,3,3.0,3.0,1550.0,0,0,0,2.0,0.0,1.7
0.0,69.0,2.0,2,0.0,0.0,1200.0,0,0,0,1.0,2.0,0.95
0.0,62.0,3.0,3,2.0,3.0,2040.0,0,0,0,1.0,0.0,3.67
1.0,67.0,2.0,4,3.0,2.0,900.0,1,0,2,1.0,2.0,0.9
0.0,92.0,1.0,1,1.0,3.0,407.0,0,0,0,2.0,1.0,0.2
0.0,74.0,3.0,3,3.0,3.0,1735.0,0,0,0,1.0,2.0,1.4
0.0,66.0,4.0,5,4.0,3.0,3063.0,0,0,0,1.0,0.0,3.25
0.0,4.0,4.0,5,4.0,3.0,3000.0,0,0,0,2.0,1.0,1.35
0.0,34.0,2.0,2,1.0,3.0,925.0,0,0,0,2.0,2.0,0.38
0.0,65.0,2.0,2,3.0,3.0,1150.0,0,0,2,2.0,1.0,1.1
1.0,37.0,2.0,3,0.0,0.0,160.0,0,0,0,1.0,1.0,1.25
0.0,7.0,2.0,2,2.0,3.0,543.0,0,0,0,1.0,2.0,0.28
1.0,47.0,5.0,7,4.0,0.0,3240.0,1,0,2,0.0,2.0,10.45
0.0,65.0,2.0,2,2.0,1.0,1200.0,0,0,2,2.0,0.0,1.05
0.0,70.0,4.0,5,4.0,1.0,2767.0,0,0,0,2.0,0.0,4.1
1.0,86.0,3.0,3,2.0,1.0,1423.0,0,0,0,1.0,1.0,1.25
0.0,50.0,3.0,4,4.0,3.0,2500.0,0,0,2,0.0,2.0,4.8
0.0,63.0,4.0,4,4.0,3.0,2210.0,0,0,2,0.0,1.0,3.4
0.0,79.0,3.0,2,4.0,3.0,1392.0,0,0,0,1.0,2.0,1.45
0.0,36.0,5.0,4,3.0,2.0,3556.0,0,0,1,1.0,2.0,2.0
0.0,88.0,4.0,4,4.0,3.0,2362.0,0,0,2,2.0,2.0,1.51
0.0,85.0,2.0,2,3.0,3.0,1611.0,0,0,0,2.0,2.0,1.0
0.0,62.0,3.0,3,3.0,3.0,1571.0,0,0,2,0.0,1.0,2.35
0.0,59.0,3.0,3,2.0,1.0,1778.0,0,0,0,1.0,1.0,2.2
0.0,66.0,2.0,2,1.0,3.0,536.0,0,0,2,2.0,2.0,0.62
0.0,71.0,3.0,3,3.0,4.0,1622.0,0,0,0,2.0,2.0,0.9
0.0,86.0,3.0,3,2.0,1.0,1423.0,0,0,0,1.0,1.0,1.2
1.0,87.0,3.0,3,2.0,2.0,2367.0,0,0,2,1.0,1.0,3.2
0.0,8.0,3.0,4,3.0,0.0,1771.32,0,0,2,2.0,2.0,1.65
0.0,7.0,3.0,4,4.0,3.0,1900.0,0,0,0,2.0,2.0,1.45
0.0,50.0,4.0,4,3.0,3.0,2477.0,0,0,0,1.0,0.0,7.4
0.0,68.0,3.0,5,3.0,3.0,1574.0,0,0,0,0.0,2.0,1.65
0.0,8.0,2.0,2,2.0,3.0,1300.0,0,0,2,0.0,2.0,0.65
0.0,64.0,3.0,3,3.0,3.0,2724.0,0,0,0,2.0,0.0,3.49
1.0,2.0,1.0,3,2.0,3.0,720.0,0,1,0,1.0,2.0,0.7
0.0,40.0,3.0,3,4.0,2.0,1385.0,0,0,2,0.0,2.0,1.5
0.0,44.0,2.0,2,4.0,3.0,1388.0,0,0,2,1.0,0.0,1.1
1.0,68.0,3.0,3,4.0,3.0,1611.0,0,0,2,2.0,1.0,1.04
0.0,29.0,2.0,2,2.0,4.0,1604.0,0,0,0,1.0,2.0,1.3
0.0,4.0,3.0,3,4.0,3.0,2181.0,0,0,0,0.0,0.0,1.85
1.0,10.0,7.0,3,0.0,0.0,300.0,0,0,0,1.0,2.0,1.2
0.0,76.0,3.0,4,3.0,4.0,2048.0,0,0,0,2.0,0.0,1.9
0.0,70.0,4.0,4,4.0,0.0,2600.0,0,0,2,0.0,2.0,3.2
0.0,7.0,1.0,1,0.0,3.0,318.0,0,0,0,2.0,1.0,0.25
0.0,87.0,3.0,3,2.0,2.0,1481.0,0,0,2,1.0,1.0,0.88
1.0,47.0,5.0,4,3.0,0.0,2163.54,0,1,2,2.0,1.0,7.1
1.0,5.0,3.0,3,3.0,3.0,1050.0,0,0,0,1.0,1.0,0.43
1.0,54.0,5.0,5,4.0,3.0,5780.21,1,1,2,0.0,2.0,9.25
0.0,90.0,4.0,4,3.0,3.0,2518.0,0,0,0,2.0,2.0,1.18
0.0,7.0,2.0,2,4.0,3.0,1301.0,0,0,0,2.0,2.0,0.82
0.0,62.0,3.0,3,3.0,3.0,3203.0,0,0,0,2.0,0.0,5.9
0.0,4.0,4.0,4,4.0,3.0,2361.0,0,0,0,1.0,2.0,2.55
0.0,90.0,3.0,2,2.0,3.0,1190.0,0,0,0,2.0,1.0,0.51
0.0,81.0,4.0,4,3.0,3.0,2000.0,0,0,0,2.0,2.0,1.42
0.0,33.0,2.0,2,1.0,1.0,590.0,0,0,0,1.0,2.0,0.42
0.0,76.0,2.0,2,4.0,3.0,1233.0,0,0,0,1.0,0.0,0.78
0.0,69.0,3.0,3,2.0,0.0,1583.0,0,0,2,2.0,0.0,1.15
0.0,2.0,4.0,5,4.0,3.0,3046.0,0,0,0,2.0,2.0,2.5
0.0,47.0,4.0,4,3.0,0.0,11111.0,0,0,0,1.0,2.0,8.5
0.0,23.0,2.0,2,1.0,0.0,1048.0,0,0,2,1.0,1.0,0.55
0.0,88.0,4.0,4,4.0,3.0,2521.0,0,0,0,0.0,0.0,1.95
0.0,1.0,6.0,4,2.0,0.0,3951.0,0,0,0,1.0,2.0,2.3
0.0,61.0,2.0,2,2.0,3.0,1030.0,0,0,0,1.0,1.0,1.65
0.0,83.0,2.0,2,4.0,3.0,1506.0,0,0,0,2.0,2.0,1.1
0.0,53.0,3.0,3,2.0,2.0,1920.0,0,0,2,2.0,2.0,1.54
0.0,9.0,3.0,3,3.0,0.0,1550.0,0,0,0,1.0,0.0,1.7
0.0,79.0,4.0,5,4.0,3.0,2648.0,0,0,1,0.0,2.0,3.5
1.0,52.0,4.0,4,4.0,2.0,1453.13,0,0,2,1.0,1.0,3.55
1.0,80.0,4.0,4,4.0,3.0,3240.0,1,1,0,1.0,2.0,5.0
0.0,69.0,1.0,1,2.0,3.0,425.0,0,0,2,1.0,1.0,0.37
0.0,76.0,3.0,3,3.0,3.0,1433.0,0,0,0,0.0,2.0,1.28
1.0,15.0,3.0,3,1.0,2.0,2000.0,0,0,0,1.0,1.0,3.5
0.0,81.0,2.0,2,3.0,3.0,1300.0,0,0,2,2.0,2.0,0.98
1.0,15.0,3.0,3,3.0,3.0,900.0,0,0,0,1.0,2.0,0.38
0.0,86.0,3.0,3,4.0,1.0,2122.0,0,0,0,1.0,1.0,1.3
0.0,44.0,2.0,2,2.0,1.0,620.0,0,0,0,2.0,2.0,0.3
0.0,8.0,3.0,3,2.0,1.0,1480.0,0,0,0,0.0,0.0,2.5
1.0,44.0,7.0,7,3.0,0.0,2340.0,0,0,2,1.0,1.0,4.75
0.0,9.0,4.0,4,2.0,3.0,2505.0,0,0,0,1.0,0.0,1.97
0.0,92.0,2.0,2,3.0,1.0,734.0,0,0,0,2.0,2.0,0.8
0.0,92.0,2.0,2,2.0,1.0,670.0,0,0,2,2.0,0.0,0.41
0.0,68.0,3.0,5,3.0,3.0,1574.0,0,0,2,0.0,2.0,1.5
0.0,2.0,3.0,3,3.0,3.0,2200.0,0,0,0,1.0,0.0,2.61
0.0,92.0,2.0,2,1.0,3.0,933.0,0,0,0,2.0,1.0,0.45
1.0,89.0,4.0,4,4.0,0.0,3400.0,1,1,2,2.0,2.0,2.5
1.0,16.0,10.0,5,4.0,2.0,8137.53,0,0,0,1.0,2.0,9.0
1.0,20.0,4.0,4,4.0,0.0,2400.0,1,0,0,1.0,1.0,4.0
1.0,68.0,3.0,3,4.0,3.0,1611.0,0,0,2,0.0,1.0,1.18
0.0,47.0,3.0,3,4.0,2.0,2481.0,0,0,2,2.0,0.0,3.0
0.0,66.0,3.0,3,2.0,3.0,1418.0,0,0,0,0.0,1.0,1.44
0.0,88.0,3.0,3,3.0,3.0,1640.0,0,0,0,0.0,2.0,1.25
0.0,7.0,3.0,2,2.0,3.0,717.0,0,0,0,1.0,2.0,0.5
0.0,84.0,3.0,2,1.0,1.0,1878.0,0,0,0,1.0,2.0,0.95
0.0,9.0,3.0,4,3.0,3.0,1860.0,0,0,0,1.0,0.0,2.22
0.0,0.0,3.0,3,4.0,0.0,1900.0,0,0,0,1.0,2.0,0.91
1.0,19.0,4.0,4,2.0,2.0,4520.84,1,0,2,1.0,1.0,8.5
1.0,20.0,4.0,5,2.0,0.0,5200.0,0,0,0,1.0,1.0,5.2
0.0,56.0,3.0,3,1.0,1.0,2881.0,0,0,0,1.0,0.0,5.5
1.0,68.0,4.0,4,4.0,3.0,5500.0,1,1,0,2.0,2.0,4.02
1.0,64.0,4.0,4,0.0,0.0,2800.0,0,0,0,1.0,2.0,3.0
0.0,76.0,2.0,2,3.0,3.0,1611.0,0,0,2,0.0,2.0,0.95
0.0,8.0,3.0,3,2.0,1.0,1711.1,0,0,0,1.0,0.0,2.6
1.0,67.0,3.0,2,4.0,2.0,4320.0,0,0,0,1.0,1.0,6.5
0.0,34.0,3.0,3,4.0,3.0,2191.0,0,0,0,1.0,2.0,1.71
0.0,90.0,2.0,2,3.0,3.0,1000.0,0,0,0,1.0,1.0,0.5
1.0,54.0,3.0,3,2.0,2.0,2160.0,1,0,0,1.0,1.0,4.7
0.0,74.0,3.0,4,4.0,1.0,1629.0,0,0,2,1.0,2.0,1.9
0.0,63.0,4.0,5,4.0,3.0,2000.0,0,0,2,1.0,2.0,3.0
0.0,32.0,2.0,2,2.0,1.0,1275.0,0,0,0,1.0,2.0,1.1
0.0,72.0,2.0,2,2.0,1.0,1339.0,0,0,0,1.0,0.0,1.6
0.0,13.0,4.0,6,4.0,0.0,3662.34,0,0,2,0.0,0.0,5.6
0.0,92.0,1.0,1,1.0,1.0,362.0,0,0,0,1.0,2.0,0.25
1.0,9.0,3.0,4,0.0,3.0,2150.0,0,0,0,1.0,0.0,1.87
0.0,34.0,3.0,3,4.0,3.0,2087.0,0,0,0,1.0,2.0,1.72
0.0,59.0,2.0,2,2.0,1.0,1278.0,0,0,0,1.0,2.0,1.6
0.0,14.0,3.0,3,2.0,4.0,1586.0,0,0,0,1.0,0.0,2.0
0.0,2.0,3.0,3,3.0,3.0,1571.0,0,0,2,2.0,2.0,1.4
0.0,34.0,3.0,3,4.0,3.0,1708.0,0,0,2,1.0,2.0,1.0
0.0,89.0,4.0,4,3.0,3.0,2594.0,0,0,0,2.0,2.0,1.9
0.0,51.0,4.0,5,4.0,3.0,3444.0,0,0,0,1.0,2.0,11.0
0.0,20.0,1.0,1,2.0,0.0,722.0,0,0,0,2.0,2.0,0.56
0.0,13.0,3.0,5,4.0,3.0,2669.0,0,0,2,1.0,0.0,3.75
0.0,84.0,3.0,3,2.0,1.0,1690.0,0,0,0,1.0,2.0,0.9
0.0,79.0,4.0,4,4.0,3.0,3611.0,0,0,2,2.0,0.0,4.2
0.0,64.0,3.0,3,3.0,1.0,1667.0,0,0,0,1.0,0.0,2.0
0.0,32.0,3.0,3,2.0,4.0,1704.0,0,0,0,1.0,2.0,2.1
0.0,14.0,4.0,5,4.0,1.0,2060.0,0,0,2,2.0,0.0,2.57
0.0,14.0,3.0,3,4.0,3.0,2460.0,0,0,0,0.0,2.0,3.0
0.0,47.0,3.0,4,4.0,0.0,1870.0,0,0,2,0.0,2.0,1.8
1.0,19.0,8.0,8,3.0,3.0,4520.84,0,0,2,1.0,2.0,9.5
0.0,48.0,5.0,6,4.0,0.0,5200.0,0,0,2,0.0,0.0,3.55
0.0,32.0,2.0,2,4.0,1.0,1317.0,0,0,0,1.0,2.0,1.27
0.0,80.0,2.0,2,2.0,3.0,1362.0,0,0,2,2.0,0.0,0.86
0.0,79.0,3.0,3,0.0,3.0,1780.0,0,0,0,1.0,2.0,0.9
0.0,8.0,2.0,2,3.0,3.0,1167.0,0,0,0,0.0,2.0,0.97
1.0,28.0,6.0,7,4.0,0.0,3240.0,1,1,0,2.0,2.0,9.0
0.0,85.0,2.0,2,4.0,3.0,1540.0,0,0,0,2.0,2.0,1.31
1.0,29.0,4.0,1,0.0,3.0,603.0,0,0,0,1.0,1.0,0.92
0.0,43.0,2.0,2,2.0,3.0,1108.0,0,0,2,1.0,2.0,1.05
0.0,76.0,3.0,4,3.0,3.0,1459.0,0,0,2,0.0,0.0,1.55
0.0,93.0,2.0,2,1.0,1.0,591.0,0,0,0,1.0,1.0,0.32
0.0,2.0,3.0,3,3.0,3.0,2474.0,0,0,2,0.0,0.0,2.35
0.0,56.0,3.0,3,3.0,2.0,1778.0,0,0,0,1.0,0.0,0.95
1.0,44.0,4.0,5,4.0,0.0,4000.0,1,0,2,1.0,1.0,8.5
0.0,81.0,3.0,3,3.0,3.0,1600.0,0,0,2,0.0,2.0,1.72
1.0,26.0,4.0,4,3.0,0.0,4500.0,1,1,2,1.0,2.0,15.0
0.0,80.0,3.0,4,2.0,3.0,1500.0,0,0,0,0.0,2.0,1.12
1.0,25.0,5.0,5,3.0,2.0,2700.0,1,1,0,2.0,2.0,9.0
1.0,19.0,2.0,6,4.0,3.0,1453.13,0,0,0,2.0,2.0,2.98
0.0,34.0,3.0,3,3.0,3.0,1416.0,0,0,2,1.0,2.0,1.72
0.0,68.0,2.0,2,3.0,0.0,1352.0,0,0,0,1.0,2.0,1.2
0.0,88.0,4.0,4,4.0,0.0,2251.0,0,0,2,2.0,0.0,1.65
1.0,10.0,6.0,4,2.0,0.0,2700.0,0,0,0,1.0,1.0,3.08
0.0,89.0,4.0,4,4.0,0.0,2597.0,0,0,0,2.0,0.0,2.0
0.0,34.0,3.0,3,3.0,3.0,1711.0,0,0,0,2.0,2.0,1.45
0.0,32.0,3.0,2,4.0,1.0,1483.0,0,0,0,1.0,0.0,1.35
0.0,79.0,3.0,4,4.0,3.0,1875.0,0,0,2,2.0,0.0,2.3
1.0,15.0,5.0,5,1.0,2.0,2052.0,0,0,0,1.0,2.0,1.35
0.0,14.0,4.0,4,4.0,4.0,2553.0,0,0,0,2.0,2.0,2.87
0.0,34.0,4.0,3,3.0,3.0,1903.0,0,0,2,1.0,0.0,1.79
0.0,72.0,2.0,2,4.0,3.0,1300.0,0,0,0,2.0,2.0,1.57
0.0,82.0,2.0,2,1.0,3.0,545.0,0,0,0,2.0,2.0,0.35
0.0,33.0,2.0,2,2.0,3.0,880.0,0,0,0,1.0,2.0,0.75
0.0,83.0,2.0,2,3.0,3.0,1638.0,0,0,0,0.0,2.0,1.09
0.0,3.0,2.0,2,3.0,1.0,1089.0,0,0,0,0.0,2.0,0.8
0.0,92.0,1.0,1,1.0,3.0,3569.0,0,0,0,2.0,0.0,0.17
1.0,17.0,1.0,1,0.0,2.0,2250.0,0,0,0,1.0,1.0,4.6
0.0,80.0,2.0,2,2.0,3.0,1236.0,0,0,2,2.0,0.0,0.89
0.0,53.0,1.0,1,1.0,2.0,672.0,0,0,0,2.0,1.0,0.58
0.0,88.0,4.0,4,4.0,3.0,3030.0,0,0,2,2.0,2.0,1.99
0.0,9.0,3.0,4,4.0,3.0,2048.0,0,0,0,2.0,1.0,1.75
0.0,32.0,2.0,2,4.0,4.0,1319.0,0,0,0,1.0,2.0,0.95
0.0,44.0,3.0,3,4.0,2.0,1895.0,0,0,2,1.0,2.0,1.6
0.0,13.0,3.0,3,4.0,3.0,2225.56,0,0,2,0.0,1.0,3.29
1.0,23.0,4.0,4,3.0,3.0,2500.0,1,0,2,1.0,1.0,2.9
0.0,44.0,2.0,2,2.0,3.0,520.0,0,0,0,1.0,2.0,0.28
1.0,18.0,4.0,3,1.0,2.0,1800.0,0,0,0,1.0,1.0,1.8
0.0,14.0,3.0,4,3.0,1.0,2600.0,0,0,0,0.0,0.0,3.05
1.0,25.0,5.0,6,4.0,2.0,3618.0,0,0,2,2.0,2.0,13.5
1.0,24.0,4.0,2,2.0,2.0,540.0,0,0,0,1.0,1.0,1.44
0.0,61.0,2.0,2,2.0,4.0,1167.0,0,0,0,1.0,1.0,1.55
1.0,67.0,5.0,3,0.0,2.0,148.0,0,0,0,1.0,1.0,2.25
0.0,40.0,3.0,3,2.0,2.0,1467.0,0,0,1,1.0,1.0,2.0
